,Map1_Dust2,Map1_Vertigo,Map1_Inferno,Map1_Overpass,Map1_Train,Map1_Mirage,Map1_Nuke,Map2_Dust2,Map2_Vertigo,Map2_Inferno,Map2_Overpass,Map2_Train,Map2_Mirage,Map2_Nuke,Team1Rank,Team2Rank,Team1WinPercentageMirage,Team1WinPercentageDust2,Team1WinPercentageNuke,Team1WinPercentageOverpass,Team1WinPercentageInferno,Team1WinPercentageVertigo,Team1WinPercentageTrain,Team1WinPercentageCache,Team2WinPercentageMirage,Team2WinPercentageDust2,Team2WinPercentageNuke,Team2WinPercentageOverpass,Team2WinPercentageInferno,Team2WinPercentageVertigo,Team2WinPercentageTrain,Team2WinPercentageCache,Team1ConfidencePickMirage,Team1ConfidencePickDust2,Team1ConfidencePickNuke,Team1ConfidencePickOverpass,Team1ConfidencePickInferno,Team1ConfidencePickVertigo,Team1ConfidencePickTrain,Team1ConfidencePickCache,Team2ConfidencePickMirage,Team2ConfidencePickDust2,Team2ConfidencePickNuke,Team2ConfidencePickOverpass,Team2ConfidencePickInferno,Team2ConfidencePickVertigo,Team2ConfidencePickTrain,Team2ConfidencePickCache,Team1AverageOppRankMirage,Team1AverageOppRankDust2,Team1AverageOppRankNuke,Team1AverageOppRankOverpass,Team1AverageOppRankInferno,Team1AverageOppRankVertigo,Team1AverageOppRankTrain,Team1AverageOppRankCache,Team2AverageOppRankMirage,Team2AverageOppRankDust2,Team2AverageOppRankNuke,Team2AverageOppRankOverpass,Team2AverageOppRankInferno,Team2AverageOppRankVertigo,Team2AverageOppRankTrain,Team2AverageOppRankCache,Team1PlayersPlusMinosMirage,Team1PlayersPlusMinosDust2,Team1PlayersPlusMinosNuke,Team1PlayersPlusMinosOverpass,Team1PlayersPlusMinosInferno,Team1PlayersPlusMinosVertigo,Team1PlayersPlusMinosTrain,Team1PlayersPlusMinosCache,Team2PlayersPlusMinosMirage,Team2PlayersPlusMinosDust2,Team2PlayersPlusMinosNuke,Team2PlayersPlusMinosOverpass,Team2PlayersPlusMinosInferno,Team2PlayersPlusMinosVertigo,Team2PlayersPlusMinosTrain,Team2PlayersPlusMinosCache,Team1RoundsPlusMinosMirage,Team1RoundsPlusMinosDust2,Team1RoundsPlusMinosNuke,Team1RoundsPlusMinosOverpass,Team1RoundsPlusMinosInferno,Team1RoundsPlusMinosVertigo,Team1RoundsPlusMinosTrain,Team1RoundsPlusMinosCache,Team2RoundsPlusMinosMirage,Team2RoundsPlusMinosDust2,Team2RoundsPlusMinosNuke,Team2RoundsPlusMinosOverpass,Team2RoundsPlusMinosInferno,Team2RoundsPlusMinosVertigo,Team2RoundsPlusMinosTrain,Team2RoundsPlusMinosCache,Team1Winner
90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21,16,0.0,0.0,28.57142857142857,66.66666666666666,0.0,0.0,33.33333333333333,0.0,100.0,0.0,0.0,50.0,25.0,0.0,66.66666666666666,0.0,0.0,100.0,44.44444444444444,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,55.55555555555556,0.0,0.0,0.0,16.0,47.0,23.8,29.4,24.875,16.666666666666668,28.666666666666668,0.0,57.6,48.5,59.0,36.5,49.55555555555556,0.0,50.8,0.0,-62.0,52.0,-124.0,0.0,-39.0,0.0,-138.0,0.0,35.0,348.0,67.0,-168.0,148.0,0.0,-113.0,0.0,-3.0,5.0,-25.0,-4.0,-20.0,-17.0,-11.0,0.0,18.0,-18.0,31.0,-12.0,4.0,0.0,2.0,0.0,1
91,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,29,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,0
92,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,33,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,80.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,73.25,36.583333333333336,38.0,31.0,49.8,0.0,41.666666666666664,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,0.0,64.0,192.0,-89.0,140.0,0.0,-53.0,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,17.0,29.0,9.0,18.0,31.0,0.0,26.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,1
93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,15,33.33333333333333,0.0,33.33333333333333,50.0,42.857142857142854,0.0,100.0,0.0,0.0,33.33333333333333,0.0,20.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,100.0,0.0,20.0,0.0,42.857142857142854,0.0,0.0,38.57142857142857,22.25,23.875,35.75,33.666666666666664,0.0,11.333333333333334,0.0,16.4,28.5,0.0,22.142857142857142,32.0,28.571428571428573,37.666666666666664,0.0,100.0,125.0,8.0,-238.0,54.0,0.0,0.0,0.0,15.0,-56.0,0.0,-86.0,124.0,254.0,-96.0,0.0,17.0,0.0,4.0,-7.0,11.0,0.0,6.0,0.0,-19.0,21.0,0.0,-11.0,25.0,12.0,1.0,0.0,1
94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,10,50.0,50.0,60.0,50.0,60.0,100.0,0.0,0.0,50.0,83.33333333333334,40.0,100.0,33.33333333333333,0.0,100.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,50.0,100.0,0.0,0.0,100.0,0.0,24.5,18.375,14.666666666666666,10.75,20.125,11.0,0.0,0.0,8.0,9.4,15.9,10.0,17.285714285714285,0.0,11.75,0.0,5.0,47.0,260.0,21.0,-177.0,-16.0,0.0,0.0,182.0,248.0,-181.0,152.0,-184.0,0.0,-51.0,0.0,-1.0,-25.0,-8.0,-6.0,-9.0,5.0,0.0,0.0,12.0,33.0,-12.0,10.0,-18.0,0.0,19.0,0.0,1
95,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25,40,88.88888888888889,100.0,33.33333333333333,0.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,33.33333333333333,100.0,0.0,0.0,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,30.555555555555557,0.0,32.0,31.8,22.571428571428573,22.333333333333332,28.5,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,-143.0,0.0,12.0,137.0,-119.0,-16.0,28.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,-41.0,0.0,3.0,9.0,-2.0,-28.0,1.0,0.0,0
96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,14,50.0,0.0,100.0,0.0,0.0,50.0,66.66666666666666,0.0,0.0,20.0,66.66666666666666,0.0,100.0,100.0,66.66666666666666,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,0.0,41.666666666666664,0.0,0.0,0.0,100.0,0.0,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,13.25,15.923076923076923,17.333333333333332,0.0,22.166666666666668,20.5,5.0,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,-22.0,-270.0,-17.0,0.0,50.0,-225.0,74.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,12.0,5.0,25.0,0.0,26.0,44.0,3.0,0.0,1
97,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,60.0,50.0,0.0,40.0,0.0,50.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,50.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,20.166666666666668,16.22222222222222,22.4,34.4,13.0,0.0,8.666666666666666,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,480.0,221.0,-88.0,96.0,-199.0,0.0,28.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,11.0,2.0,-5.0,-5.0,1.0,0.0,0.0,0.0,1
98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40,29,0.0,0.0,0.0,33.33333333333333,100.0,0.0,0.0,0.0,100.0,100.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,30.555555555555557,0.0,32.0,31.8,22.571428571428573,22.333333333333332,28.5,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,-143.0,0.0,12.0,137.0,-119.0,-16.0,28.0,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,-41.0,0.0,3.0,9.0,-2.0,-28.0,1.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,1
99,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,25,100.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,76.92307692307692,0.0,0.0,0.0,0.0,0.0,100.0,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,37.15384615384615,41.0,35.25,15.0,41.166666666666664,29.25,40.5,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,152.0,105.0,99.0,0.0,-80.0,229.0,2.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,30.0,13.0,-10.0,-10.0,16.0,-2.0,-1.0,0.0,1
100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,9,0.0,66.66666666666666,20.0,0.0,25.0,0.0,0.0,0.0,0.0,80.0,66.66666666666666,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,75.0,0.0,50.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,26.25,12.857142857142858,12.4,13.5,18.7,25.5,15.0,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,-75.0,62.0,-488.0,72.0,-155.0,0.0,0.0,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,-16.0,-2.0,5.0,-16.0,14.0,15.0,11.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,0
101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,50.0,83.33333333333334,40.0,100.0,33.33333333333333,0.0,100.0,0.0,0.0,25.0,75.0,0.0,75.0,66.66666666666666,100.0,0.0,0.0,66.66666666666667,50.0,100.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,75.0,0.0,50.0,0.0,8.0,9.4,15.9,10.0,17.285714285714285,0.0,11.75,0.0,26.25,12.857142857142858,12.4,13.5,18.7,25.5,15.0,0.0,182.0,248.0,-181.0,152.0,-184.0,0.0,-51.0,0.0,-75.0,62.0,-488.0,72.0,-155.0,0.0,0.0,0.0,12.0,33.0,-12.0,10.0,-18.0,0.0,19.0,0.0,-16.0,-2.0,5.0,-16.0,14.0,15.0,11.0,0.0,1
102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42,21,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,50.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,0.0,50.0,66.66666666666667,75.0,0.0,33.333333333333336,0.0,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,0.0,26.333333333333332,21.333333333333332,25.285714285714285,30.142857142857142,15.0,31.0,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,0.0,-367.0,8.0,315.0,96.0,-113.0,90.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,0.0,23.0,7.0,0.0,-21.0,-21.0,10.0,0.0,1
103,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,3,0.0,80.0,66.66666666666666,0.0,0.0,0.0,50.0,0.0,33.33333333333333,20.0,66.66666666666666,100.0,100.0,50.0,0.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,50.0,50.0,0.0,50.0,33.333333333333336,0.0,0.0,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,14.166666666666666,14.375,16.833333333333332,29.25,10.0,20.6,0.0,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,0.0,-187.0,-152.0,0.0,67.0,-232.0,0.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,2.0,-13.0,-9.0,17.0,4.0,-16.0,0.0,0.0,0
104,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,12,0.0,50.0,50.0,100.0,0.0,0.0,50.0,0.0,50.0,75.0,0.0,0.0,0.0,25.0,75.0,0.0,0.0,66.66666666666667,50.0,100.0,0.0,0.0,66.66666666666667,0.0,100.0,50.0,0.0,0.0,33.333333333333336,50.0,66.66666666666667,0.0,9.0,18.3,16.666666666666668,26.333333333333332,21.75,0.0,22.8,0.0,22.2,24.8,0.0,34.0,20.88888888888889,18.666666666666668,19.5,0.0,0.0,15.0,97.0,-297.0,22.0,0.0,18.0,0.0,40.0,-77.0,0.0,0.0,2.0,-84.0,-128.0,0.0,-4.0,29.0,-4.0,-2.0,-17.0,0.0,7.0,0.0,4.0,40.0,0.0,-2.0,20.0,-17.0,17.0,0.0,1
105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,3,50.0,25.0,66.66666666666666,100.0,100.0,50.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,50.0,80.0,0.0,100.0,0.0,75.0,50.0,0.0,50.0,33.333333333333336,0.0,0.0,0.0,25.0,100.0,0.0,25.0,83.33333333333333,0.0,0.0,0.0,21.333333333333332,15.285714285714286,16.833333333333332,29.25,18.333333333333332,18.8,0.0,0.0,16.571428571428573,17.285714285714285,14.5,17.857142857142858,10.88888888888889,23.0,20.333333333333332,0.0,492.0,0.0,0.0,0.0,160.0,99.0,0.0,0.0,-25.0,11.0,58.0,13.0,129.0,0.0,-227.0,0.0,19.0,1.0,-9.0,17.0,18.0,-13.0,0.0,0.0,-10.0,-8.0,13.0,-13.0,26.0,4.0,20.0,0.0,1
106,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0.0,40.0,75.0,50.0,80.0,0.0,0.0,0.0,0.0,66.66666666666666,20.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,80.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,75.0,0.0,50.0,0.0,0.0,10.666666666666666,12.5,11.666666666666666,8.5,16.0,9.0,0.0,26.25,12.857142857142858,12.4,13.5,18.7,25.5,15.0,0.0,0.0,189.0,287.0,-98.0,-63.0,-136.0,-195.0,0.0,-75.0,62.0,-488.0,72.0,-155.0,0.0,0.0,0.0,0.0,40.0,31.0,10.0,48.0,9.0,-10.0,0.0,-16.0,-2.0,5.0,-16.0,14.0,15.0,11.0,0.0,1
107,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,18,100.0,0.0,0.0,0.0,50.0,100.0,100.0,0.0,100.0,0.0,0.0,50.0,25.0,0.0,66.66666666666666,0.0,100.0,0.0,25.0,0.0,50.0,66.66666666666667,0.0,0.0,0.0,0.0,100.0,0.0,55.55555555555556,0.0,0.0,0.0,27.11111111111111,0.0,32.5,103.0,34.2,15.5,15.5,0.0,57.6,48.5,58.42857142857143,37.666666666666664,50.333333333333336,0.0,51.5,0.0,137.0,0.0,31.0,0.0,66.0,-526.0,0.0,0.0,35.0,348.0,139.0,-79.0,18.0,0.0,111.0,0.0,57.0,0.0,-9.0,2.0,11.0,8.0,10.0,0.0,18.0,-18.0,27.0,-9.0,8.0,0.0,9.0,0.0,0
108,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,0.0,66.66666666666666,20.0,0.0,25.0,0.0,0.0,0.0,50.0,25.0,66.66666666666666,100.0,100.0,50.0,0.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,75.0,50.0,0.0,50.0,33.333333333333336,0.0,0.0,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,21.333333333333332,15.285714285714286,16.833333333333332,29.25,18.333333333333332,18.8,0.0,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,492.0,0.0,0.0,0.0,160.0,99.0,0.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,19.0,1.0,-9.0,17.0,18.0,-13.0,0.0,0.0,0
109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,12,0.0,0.0,0.0,20.0,40.0,0.0,57.14285714285714,0.0,50.0,0.0,100.0,0.0,0.0,50.0,66.66666666666666,0.0,0.0,50.0,0.0,0.0,0.0,0.0,57.142857142857146,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,20.2,14.4,27.666666666666668,19.142857142857142,20.625,0.0,22.5,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,-2.0,1.0,-9.0,17.0,247.0,0.0,-86.0,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,-18.0,-4.0,-41.0,-33.0,-14.0,0.0,16.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,0
110,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,12,0.0,20.0,60.0,0.0,100.0,66.66666666666666,100.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,21.333333333333332,9.5,5.833333333333333,17.0,16.6,17.333333333333332,18.2,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,-126.0,-244.0,0.0,207.0,114.0,-238.0,-280.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,-1.0,14.0,21.0,-6.0,-34.0,-1.0,20.0,0.0,0
111,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,34,100.0,100.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,0.0,100.0,0.0,42.857142857142854,66.66666666666667,0.0,100.0,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,47.666666666666664,82.5,62.0,56.09090909090909,60.0,52.0,55.5,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,-28.0,-210.0,19.0,-337.0,239.0,-91.0,-133.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,-8.0,21.0,-3.0,-6.0,-11.0,-11.0,10.0,0.0,0
112,0,0,0,0,0,1,0,0,0,1,0,0,0,0,14,12,0.0,0.0,0.0,20.0,40.0,0.0,57.14285714285714,0.0,50.0,0.0,100.0,0.0,0.0,50.0,66.66666666666666,0.0,0.0,50.0,0.0,0.0,0.0,0.0,57.142857142857146,0.0,0.0,66.66666666666667,50.0,0.0,0.0,0.0,55.55555555555556,0.0,20.2,14.4,27.666666666666668,19.142857142857142,20.625,0.0,22.5,0.0,20.75,9.666666666666666,6.0,0.0,17.0,23.0,18.5,0.0,-2.0,1.0,-9.0,17.0,247.0,0.0,-86.0,0.0,26.0,-66.0,-187.0,0.0,310.0,-26.0,-592.0,0.0,-18.0,-4.0,-41.0,-33.0,-14.0,0.0,16.0,0.0,2.0,16.0,14.0,0.0,-48.0,2.0,5.0,0.0,1
113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,0.0,16.666666666666664,66.66666666666666,0.0,100.0,100.0,50.0,0.0,0.0,20.0,60.0,0.0,100.0,66.66666666666666,100.0,0.0,0.0,40.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,18.0,13.416666666666666,13.5,37.0,21.6,17.2,4.75,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,73.0,-178.0,-53.0,155.0,50.0,-463.0,229.0,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,17.0,4.0,15.0,10.0,17.0,47.0,-8.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,0
114,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,15,0.0,20.0,60.0,0.0,100.0,66.66666666666666,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,100.0,100.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,100.0,50.0,0.0,0.0,33.333333333333336,50.0,66.66666666666667,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,22.2,24.8,0.0,34.0,20.88888888888889,18.666666666666668,19.5,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,40.0,-77.0,0.0,0.0,2.0,-84.0,-128.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,4.0,40.0,0.0,-2.0,20.0,-17.0,17.0,0.0,0
115,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,5,0.0,50.0,66.66666666666666,50.0,75.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,40.0,75.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,17.75,18.428571428571427,12.2,17.875,10.125,23.0,20.333333333333332,0.0,24.5,18.375,14.666666666666666,10.75,20.125,11.0,0.0,0.0,262.0,78.0,-382.0,-131.0,-142.0,0.0,-131.0,0.0,5.0,47.0,260.0,21.0,-177.0,-16.0,0.0,0.0,-2.0,5.0,11.0,-4.0,12.0,4.0,20.0,0.0,-1.0,-25.0,-8.0,-6.0,-9.0,5.0,0.0,0.0,1
116,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,5,100.0,50.0,20.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,13.5,6.2,9.5,16.6,21.166666666666668,0.0,3.2,0.0,24.5,18.375,14.666666666666666,10.75,20.125,11.0,0.0,0.0,126.0,-50.0,-19.0,127.0,9.0,0.0,-317.0,0.0,5.0,47.0,260.0,21.0,-177.0,-16.0,0.0,0.0,42.0,10.0,8.0,-14.0,17.0,0.0,7.0,0.0,-1.0,-25.0,-8.0,-6.0,-9.0,5.0,0.0,0.0,1
117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,21,66.66666666666666,60.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,18.0,13.416666666666666,13.5,37.0,21.6,17.2,4.75,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,73.0,-178.0,-53.0,155.0,50.0,-463.0,229.0,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,17.0,4.0,15.0,10.0,17.0,47.0,-8.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,1
118,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,24,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,77.77777777777777,0.0,0.0,100.0,100.0,33.333333333333336,0.0,50.0,100.0,0.0,0.0,16.0,22.25,21.285714285714285,24.75,25.6,28.333333333333332,32.0,0.0,47.666666666666664,52.125,47.42857142857143,27.666666666666668,45.42857142857143,29.5,0.0,0.0,306.0,-220.0,-25.0,36.0,173.0,43.0,0.0,0.0,280.0,136.0,-514.0,104.0,167.0,0.0,0.0,0.0,-19.0,1.0,-15.0,0.0,-4.0,18.0,-3.0,0.0,48.0,52.0,9.0,2.0,23.0,10.0,0.0,0.0,1
119,0,0,0,0,0,0,1,0,0,1,0,0,0,0,142,55,100.0,75.0,80.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,60.0,33.333333333333336,0.0,0.0,0.0,24.5,22.9,27.666666666666668,19.0,23.0,12.0,22.666666666666668,0.0,28.22222222222222,0.0,32.0,29.7,22.571428571428573,22.333333333333332,28.5,0.0,-119.0,-325.0,240.0,0.0,-53.0,0.0,-251.0,0.0,-143.0,0.0,12.0,137.0,-119.0,-16.0,28.0,0.0,27.0,12.0,23.0,2.0,5.0,-18.0,4.0,0.0,-51.0,0.0,3.0,0.0,-2.0,-28.0,1.0,0.0,0
120,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,9,0.0,66.66666666666666,20.0,0.0,25.0,0.0,0.0,0.0,100.0,66.66666666666666,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,42.857142857142854,0.0,75.0,0.0,50.0,0.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,14.125,13.363636363636363,13.5,18.0,25.5,14.333333333333334,0.0,11.285714285714286,12.6,11.125,16.666666666666668,22.333333333333332,0.0,9.6,0.0,-75.0,83.0,-446.0,72.0,-155.0,0.0,-245.0,0.0,-56.0,-365.0,153.0,262.0,81.0,0.0,-456.0,0.0,-3.0,-4.0,3.0,-16.0,16.0,15.0,9.0,0.0,34.0,25.0,6.0,-4.0,7.0,0.0,15.0,0.0,0
